file,folder,work_id,subject,event,location,year,credit,source,hero,confidence,notes,rights,width,height,capture_date,status,tags
asscamp-village-19.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Crew assembles large 'STELLAR' star-marked steel platforms in playa haze,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,people: 4 crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,6703,4469,2018-08-23,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-village-22.jpg,Red-Hot-Cock-BM2018,red-hot-cock,"Two builders lean on a steel structure at dawn, moon low in the sky",Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,low,"people: Charlie Smith, plus crew; scene: build; cam: Canon EOS 5D Mark IV",kk-owned,6720,4480,2018-08-23,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;hero;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-village-23.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Two smiling builders pause beside their steel fabrication at dawn,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,"people: Charlie Smith, plus crew; scene: build; cam: Canon EOS 5D Mark IV",kk-owned,6720,4480,2018-08-23,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-village-26.jpg,Red-Hot-Cock-BM2018,red-hot-cock,Welder lights up a 'STELLAR' steel grid as crew works the structure,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,people: several crew; scene: build; cam: Canon EOS 5D Mark IV,kk-owned,6535,4357,2018-08-23,local,build;burning-man-2018;community-built;congregation;contraptionism;crew;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
asscamp-village-33.jpg,Red-Hot-Cock-BM2018,,Three dusty crewmates pose arm-in-arm on the open playa at dawn,Burning Man 2018,,2018,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: 3 crew; scene: portrait; cam: Canon EOS 5D Mark IV,kk-owned,6720,4480,2018-08-23,local,burning-man-2018;crew;kk-photo;portrait
lana-bm-prints-2.jpg,Red-Hot-Cock-BM2018,,"Whole crew poses in the back of the Penske truck, masks and dusty grins",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),yes,high,people: 8 crew; scene: crew,kk-owned,3891,2918,,local,burning-man-2018;crew;hero;kk-photo
lana-bm-prints.jpg,Red-Hot-Cock-BM2018,,"Crew group shot crammed in the Penske truck bed, phone-camera framing",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,high,people: 8 crew; scene: crew,kk-owned,4032,3024,,local,burning-man-2018;crew;kk-photo
mp4frame__4DsfraTKumB.jpg,Video-stills,red-hot-cock,"Video title card: Charlie Blackcat Smith interview, rooster sculpture at sunset",Burning Man 2018,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,medium,people: Charlie Smith; scene: signage; video keyframe,kk-owned,480,854,,local,burning-man-2018;charlie;community-built;congregation;contraptionism;fire-cauldron;jackal-rooster;kk-photo;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;signage;teeter-totter
mp4frame__VID_20200407_095337.jpg,Video-stills,,Phone-frame portrait of a long-haired young man in red sunglasses holding a beer,,,,Kris Krüg,local: Charlie Smith BLackcat folder (KK 2018),no,low,people: 1 person; scene: portrait; video keyframe,kk-owned,2160,3840,,local,kk-photo;portrait
timestar-video-1__aw3dDEIexYk.jpg,Video-stills,time-star,'24/7 Timestar - Timing Is Everything' video thumbnail (2012),,,,Charlie Smith,https://www.youtube.com/watch?v=aw3dDEIexYk,no,medium,sparceland-embedded youtube (reference still); subs 429-blocked,video-still,,,,local,community-built;seven;sun;teeter-totter;time;time-star;video-still
timestar-video-2__JfWAQRnY8e0.jpg,Video-stills,time-star,Timestar clip 'IMG 4387' thumbnail (2017),,,,Charlie Smith,https://www.youtube.com/watch?v=JfWAQRnY8e0,no,medium,sparceland-embedded youtube (reference still); subs 429-blocked,video-still,,,,local,community-built;seven;sun;teeter-totter;time;time-star;video-still
fleeble-ride-video__F3QwScSPnZI.jpg,Video-stills,fleeble-flobbler,'Fleeble Flobbler' ride clip thumbnail (2016),,,,Charlie Smith,https://www.youtube.com/watch?v=F3QwScSPnZI,no,medium,sparceland-embedded youtube (reference still); subs 429-blocked,video-still,,,,local,clown;fire-cauldron;fleeble-flobbler;inner-child;mythic-hybrid;ride;teeter-totter;video-still
bmgallery__ba802d9c.jpg,BurningMan-archive,,Visiting Robots,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/ba802d9c-bba7-41aa-a4b4-189afbd6cdb8,no,medium,"BM gallery: ""Visiting Robots""",third-party,2048,1366,,local,bm-gallery;burning-man
red-hot-cock__bmgallery__7d4c2046.jpg,BurningMan-archive,red-hot-cock,Uncle Charlie's Red Hot Cock,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/7d4c2046-b2ab-428e-93f8-4d0c9303b448,no,high,"BM gallery: ""Uncle Charlie's Red Hot Cock""",third-party,2048,1152,,local,bm-gallery;burning-man;charlie;community-built;congregation;contraptionism;fire-cauldron;jackal-rooster;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
bmgallery__d1e4b594.jpg,BurningMan-archive,red-hot-cock,Coyote Rooster on the Playa,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/d1e4b594-50db-41b1-9cf5-c40f8cf718b2,no,low,"BM gallery: ""Coyote Rooster on the Playa""",third-party,2048,1317,,local,bm-gallery;burning-man;community-built;congregation;contraptionism;fire-cauldron;jackal-rooster;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
red-hot-cock__bmgallery__515cba75.jpg,BurningMan-archive,red-hot-cock,UNCLE CHARLIE'S RED HOT COCK,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/515cba75-3d02-43eb-b5c6-7dd1878964f6,no,high,"BM gallery: ""UNCLE CHARLIE'S RED HOT COCK""",third-party,1365,2048,,local,bm-gallery;burning-man;charlie;community-built;congregation;contraptionism;fire-cauldron;jackal-rooster;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
bmgallery__ae009bbb.jpg,BurningMan-archive,big-charles,BIG CHARLES,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/ae009bbb-2bab-41f0-8f36-125be2a0bae2,no,low,"BM gallery: ""BIG CHARLES""",third-party,1365,2048,,local,big-charles;bm-gallery;burning-man;mythic-hybrid
red-hot-cock__bmgallery__5c1a1fdb.jpg,BurningMan-archive,red-hot-cock,Uncle Charlie's Red Hot Cock by Charlie Blackcat Smith,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/5c1a1fdb-f002-4259-96f3-8fbe725fafbd,no,high,"BM gallery: ""Uncle Charlie's Red Hot Cock by Charlie Blackcat Smith""",third-party,2048,1339,,local,bm-gallery;burning-man;charlie;community-built;congregation;contraptionism;fire-cauldron;jackal-rooster;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
bmgallery__8d71df6b.jpg,BurningMan-archive,big-charles,Big Charles by Shane Evans,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/8d71df6b-2cad-43a6-ad2d-c31bd93513b9,no,low,"BM gallery: ""Big Charles by Shane Evans""",third-party,2048,1277,,local,big-charles;bm-gallery;burning-man;mythic-hybrid
bmgallery__a5337ad4.jpg,BurningMan-archive,big-charles,Big Charles 2 by Shane Evans,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/a5337ad4-dfb9-4c52-aa9a-4e6e05f06423,no,low,"BM gallery: ""Big Charles 2 by Shane Evans""",third-party,2048,1369,,local,big-charles;bm-gallery;burning-man;mythic-hybrid
bmgallery__6707e8d6.jpg,BurningMan-archive,red-hot-cock,RoosterFox,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/6707e8d6-77ef-4e62-a794-7dbc3dd0522a,no,low,"BM gallery: ""RoosterFox""",third-party,1367,2048,,local,bm-gallery;burning-man;community-built;congregation;contraptionism;fire-cauldron;jackal-rooster;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
bmgallery__d01398a7.jpg,BurningMan-archive,big-charles,Big Charles and Galaxia,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/d01398a7-58c3-42d3-8b23-90bc79a39d99,no,low,"BM gallery: ""Big Charles and Galaxia""",third-party,2048,1365,,local,big-charles;bm-gallery;burning-man;mythic-hybrid
red-hot-cock__bmgallery__52397f1c.jpg,BurningMan-archive,red-hot-cock,Playa Red Hot Cock,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/52397f1c-2628-4282-9808-bd3007d79417,no,high,"BM gallery: ""Playa Red Hot Cock""",third-party,983,960,,local,bm-gallery;burning-man;community-built;congregation;contraptionism;fire-cauldron;jackal-rooster;log-sacrifice;mythic-hybrid;red-hot-cock;rooster;teeter-totter
fleeble-flobbler__bmgallery__e53cf759.jpg,BurningMan-archive,fleeble-flobbler,Fleeble Flobbler clown,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/e53cf759-eea1-406d-a71f-4f491ddb4fff,no,high,"BM gallery: ""Fleeble Flobbler clown""",third-party,2048,1360,,local,bm-gallery;burning-man;clown;fire-cauldron;fleeble-flobbler;inner-child;mythic-hybrid;ride;teeter-totter
time-star__bmgallery__da110a52.jpg,BurningMan-archive,time-star,TIming is Everything/24-7 Timestar,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/da110a52-fb46-4550-8a3d-aa88ff514a81,no,high,"BM gallery: ""TIming is Everything/24-7 Timestar""",third-party,800,534,,local,bm-gallery;burning-man;community-built;seven;sun;teeter-totter;time;time-star
bmgallery__dd855f09.jpg,BurningMan-archive,,A Naust,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/dd855f09-0218-4653-8e6d-686591822d78,no,medium,"BM gallery: ""A Naust""",third-party,338,500,,local,bm-gallery;burning-man
bmgallery__bbb44ec7.jpg,BurningMan-archive,,Charlie and Leo,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/bbb44ec7-e7af-42cd-a388-97d65bf919c4,no,medium,"BM gallery: ""Charlie and Leo""",third-party,1363,2048,,local,bm-gallery;burning-man;charlie
fleeble-flobbler__bmgallery__e158a669.jpg,BurningMan-archive,fleeble-flobbler,Fleeble Flobbler by Charlie Smith and Jaime Ladet,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/e158a669-415b-4156-819a-84518b8677e2,no,high,"BM gallery: ""Fleeble Flobbler by Charlie Smith and Jaime Ladet""",third-party,2048,1360,,local,bm-gallery;burning-man;charlie;clown;fire-cauldron;fleeble-flobbler;inner-child;mythic-hybrid;ride;teeter-totter
fleeble-flobbler__bmgallery__ca05b192.jpg,BurningMan-archive,fleeble-flobbler,Fleeble Flobbler by Charlie Smith and Jaime Ladet,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/ca05b192-255a-4a18-8770-25f81c872baa,no,high,"BM gallery: ""Fleeble Flobbler by Charlie Smith and Jaime Ladet""",third-party,2048,1362,,local,bm-gallery;burning-man;charlie;clown;fire-cauldron;fleeble-flobbler;inner-child;mythic-hybrid;ride;teeter-totter
infinite-infant__bmgallery__8fa9c2a4.jpg,BurningMan-archive,infinite-infant,Infinite Infant and the Trail of Toys by charlie smith / sparcleand llc,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/8fa9c2a4-9315-4e79-9993-20f9f5867335,no,high,"BM gallery: ""Infinite Infant and the Trail of Toys by charlie smith / sparcleand llc""",third-party,1755,987,,local,bm-gallery;burning-man;charlie;fire-cauldron;infant;infinite-infant;inner-child;mythic-hybrid;reused-components;toy
synapses-tour__bmgallery__388d5bdb.jpg,BurningMan-archive,synapses-tour,Synapses by Charlie Smith and Jaime Ladet,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/388d5bdb-d89a-4895-b58b-a80040e5284b,no,high,"BM gallery: ""Synapses by Charlie Smith and Jaime Ladet""",third-party,2048,1365,,local,bm-gallery;burning-man;charlie;community-built;congregation;fire-cauldron;regional-burning-man;symbol-system;synapses-tour
bmgallery__324d2085.jpg,BurningMan-archive,encompassment,Encompassment / Directional Vessels of Fire by Charlie Smith,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/324d2085-7bb3-4b02-acc6-e7134bff11b4,no,medium,"BM gallery: ""Encompassment / Directional Vessels of Fire by Charlie Smith""",third-party,1478,1469,,local,bm-gallery;burning-man;charlie;congregation;directional;encompassment;vessels-of-fire
hearth__bmgallery__5f175498.jpg,BurningMan-archive,hearth,Hearth by Charlie Smith and Syd Klinge,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/5f175498-dbab-43b8-918a-8b8d8fc3b735,no,high,"BM gallery: ""Hearth by Charlie Smith and Syd Klinge""",third-party,1365,2048,,local,bm-gallery;burning-man;charlie;community-built;congregation;fire-cauldron;heart;hearth
hearth__bmgallery__54b10da5.jpg,BurningMan-archive,hearth,Hearth (with Infanity) by Charlie Smith and Syd Klinge,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/54b10da5-c834-4b34-83d0-26c9ce9c819b,no,high,"BM gallery: ""Hearth (with Infanity) by Charlie Smith and Syd Klinge""",third-party,2048,1382,,local,bm-gallery;burning-man;charlie;community-built;congregation;fire-cauldron;heart;hearth
hearth__bmgallery__470910a8.jpg,BurningMan-archive,hearth,Hearth by Sid Klinge and Charlie Smith,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/470910a8-7971-4d80-990c-cbeebc992a32,no,high,"BM gallery: ""Hearth by Sid Klinge and Charlie Smith""",third-party,1200,1600,,local,bm-gallery;burning-man;charlie;community-built;congregation;fire-cauldron;heart;hearth
infinite-infant__bmgallery__b6277db1.jpg,BurningMan-archive,infinite-infant,Infinite Infant,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/b6277db1-5321-474a-9153-95ca4d0f840f,no,high,"BM gallery: ""Infinite Infant""",third-party,1365,2048,,local,bm-gallery;burning-man;fire-cauldron;infant;infinite-infant;inner-child;mythic-hybrid;reused-components;toy
fire-birds__bmgallery__3bb159f6.jpg,BurningMan-archive,fire-birds,Fire Birds of the Fifth Direction — winged cut-panel cauldron silhouetted at playa sunrise,Burning Man,Black Rock City NV,,Burning Man Project (gallery),https://gallery.burningman.org/asset/3bb159f6-1366-4abb-85ea-4524f8837663,yes,high,BM gallery og:image (2048px); GPT-cited hero,third-party,1365,2048,,local,fire-birds;fire-cauldron;bird;mythic-hybrid;congregation;transformation;community-built;symbol-system;bm-gallery;burning-man;hero
1+burning+book+sketch.webp,BBB,burning-book,Burning Book concept sketch — open book with exposed heart,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB sketch from the archive,charlie-site,1038,793,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;fire-cauldron;heart;heartbeat;log-sacrifice;memorial;sketch
1-layoutbbbrian.webp,BBB,burning-book,Burning Book site layout / plan for Brian,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB diagram from the archive,charlie-site,779,599,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
10-BBBspfxdiagram.webp,BBB,burning-book,Flame-effects (SPFX) diagram,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB diagram from the archive,charlie-site,725,579,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
11-LPG+CONTBOX.webp,BBB,burning-book,LPG control-box schematic,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB diagram from the archive,charlie-site,726,476,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
1b-BBperburning.webp,BBB,burning-book,Pre-burn / per-burning plan,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB diagram from the archive,charlie-site,988,685,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
3-BBopbook+.webp,BBB,burning-book,Open-book composition render — heart piercing the pages,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB render from the archive,charlie-site,673,550,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;fire-cauldron;heart;heartbeat;log-sacrifice;memorial;render
5-BBartistpage.webp,BBB,burning-book,Artist-pages concept — collaborators skin the pages,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB render from the archive,charlie-site,770,662,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;fire-cauldron;heart;heartbeat;log-sacrifice;memorial;render
6-BB+arma+base+comp.webp,BBB,burning-book,Armature + base composition drawing,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB diagram from the archive,charlie-site,762,572,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
7-BBBsiview+bdown.webp,BBB,burning-book,Side view + breakdown drawing,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB diagram from the archive,charlie-site,735,526,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
8-BBBspfxspec.webp,BBB,burning-book,Flame-effects spec sheet,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB diagram from the archive,charlie-site,762,581,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
9heartSPFXint.webp,BBB,burning-book,Heart flame-effect internals (LPG heartbeat),Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB diagram from the archive,charlie-site,692,544,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
BB+book+cover+side.webp,BBB,burning-book,Book cover / side elevation render,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB render from the archive,charlie-site,624,513,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;fire-cauldron;heart;heartbeat;log-sacrifice;memorial;render
Bri+book+fire+bins.webp,BBB,burning-book,"Fabrication diagram — oval frame, heart, fire-box dimensions",Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,yes,high,BBB diagram from the archive,charlie-site,2500,1340,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;diagram;fire-cauldron;heart;heartbeat;log-sacrifice;memorial
Ganrty+to+the+moon+2024.webp,BBB,gantry,"The Gantry — 'to the moon', Tennessee 2024",Tennessee 2024,,2024,Charlie Smith,sparceland.com,no,high,BBB render from the archive,charlie-site,1523,1024,,local,charlie-site;congregation;gantry;metallic-effigy;render
HEARTH+2001.webp,BBB,hearth,HEARTH — scrap-metal heart fire sculpture on the playa,Burning Man 2000,,2000,Charlie Smith,sparceland.com,yes,high,BBB photo from the archive,charlie-site,1623,1467,,local,charlie-site;community-built;congregation;fire-cauldron;heart;hearth;photo
bbbsketchbook.webp,BBB,burning-book,Sketchbook page — first Burning Book hand-drawings,Burning Man 2026,,2026,Charlie Smith,sparceland.com/bbb26,no,high,BBB sketch from the archive,charlie-site,1879,1026,,local,book;burning-book;burning-man-2026;charlie-site;community-built;contraptionism;fire-cauldron;heart;heartbeat;log-sacrifice;memorial;sketch
charlie-brian-doherty-burningman-2014__alloway.jpg,Charlie-Album-2026,,"Charlie ""Blackcat"" Smith and Brian Doherty — dust-storm portrait",Burning Man 2014,Black Rock City NV,2014,Jon Alloway,Charlie Smith album (2026),no,medium,"Identities inferred from filename (""brinI""=Brian Doherty, the Burning Book memorial subject); whiteout dust storm; high-res master",third-party,4749,2740,2014,local,brian-doherty;burning-man;burning-man-2014;charlie;crew;dust-storm;portrait
playa-scene-fire-contraptions-dusk.jpg,Charlie-Album-2026,,"Playa at dusk — kettle-trike, flaming cauldron, and tiki fire sculpture",Burning Man,Black Rock City NV,,,Charlie Smith album (2026),no,low,Photographer watermark (PP/DP) lower-left; the Man and Temple in background; year unconfirmed,third-party,960,636,,local,burning-man;contraptions;dusk;fire-art;fire-cauldron;playa
charlie-crew-night-bluelight.jpeg,Charlie-Album-2026,,Charlie and crew member — night portrait under blue stage light,,,,Charlie Smith,Charlie Smith album (2026),no,low,Candid night selfie; event and location unconfirmed,charlie-archive,2048,1536,,local,charlie;crew;night;portrait
